YCSB_KEY,field0,field1,field2,field3,field4,field5,field6,field7,field8
user403,lost money last week anticipating going look today congrats everyone profited,42.16133117675781,43.391998291015625,41.20000076293945,42.72066879272461,42.72066879272461,435085500,2020-01-30,TSLA
user404,cash flow positive baby sent analyst church,42.16133117675781,43.391998291015625,41.20000076293945,42.72066879272461,42.72066879272461,435085500,2020-01-30,TSLA
user405,short seller lost today billion dollar,42.16133117675781,43.391998291015625,41.20000076293945,42.72066879272461,42.72066879272461,435085500,2020-01-30,TSLA
user406,bear honestly stock price make look fat,42.16133117675781,43.391998291015625,41.20000076293945,42.72066879272461,42.72066879272461,435085500,2020-01-30,TSLA
user407,chupan mi huevos osos intiles ahaha,42.16133117675781,43.391998291015625,41.20000076293945,42.72066879272461,42.72066879272461,435085500,2020-01-30,TSLA
user408,blowing boy let get bag,42.16133117675781,43.391998291015625,41.20000076293945,42.72066879272461,42.72066879272461,435085500,2020-01-30,TSLA
user409,bull believing corona virus market hoax,80.23249816894531,80.66999816894531,77.07250213623047,77.37750244140625,75.38365936279297,199588400,2020-01-31,AAPL
user410,tfw u get text change life,80.23249816894531,80.66999816894531,77.07250213623047,77.37750244140625,75.38365936279297,199588400,2020-01-31,AAPL
user411,dont normally put do there virus pandemic,80.23249816894531,80.66999816894531,77.07250213623047,77.37750244140625,75.38365936279297,199588400,2020-01-31,AAPL
user412,wow bought lol,80.23249816894531,80.66999816894531,77.07250213623047,77.37750244140625,75.38365936279297,199588400,2020-01-31,AAPL
user413,good morning bull ya feeling morning knowing yall got trapped,80.23249816894531,80.66999816894531,77.07250213623047,77.37750244140625,75.38365936279297,199588400,2020-01-31,AAPL
user414,absolutely beautiful sell day bull tear sweet,80.23249816894531,80.66999816894531,77.07250213623047,77.37750244140625,75.38365936279297,199588400,2020-01-31,AAPL
user415,bull selling pump,102.57350158691406,102.78600311279297,100.1135025024414,100.43599700927734,100.43599700927734,311346000,2020-01-31,AMZN
user416,lock profit wait bigger move month expiration,102.57350158691406,102.78600311279297,100.1135025024414,100.43599700927734,100.43599700927734,311346000,2020-01-31,AMZN
user417,dip bot bear gonna day and foolish put,102.57350158691406,102.78600311279297,100.1135025024414,100.43599700927734,100.43599700927734,311346000,2020-01-31,AMZN
user418,im going k,102.57350158691406,102.78600311279297,100.1135025024414,100.43599700927734,100.43599700927734,311346000,2020-01-31,AMZN
user419,good thing none big firm havent given outperform buy,102.57350158691406,102.78600311279297,100.1135025024414,100.43599700927734,100.43599700927734,311346000,2020-01-31,AMZN
user420,highest single gain call sold open starting weekend early ending week deep green,102.57350158691406,102.78600311279297,100.1135025024414,100.43599700927734,100.43599700927734,311346000,2020-01-31,AMZN
user421,lot uncertainty amazon sideline finally jumping back in come next week virus fear get dampened ultimately headed k love hate hx swaying back love,102.57350158691406,102.78600311279297,100.1135025024414,100.43599700927734,100.43599700927734,311346000,2020-01-31,AMZN
user422,vehicle amazon owns im surprised start mailing service soon like fedex ups call amazon mail,102.57350158691406,102.78600311279297,100.1135025024414,100.43599700927734,100.43599700927734,311346000,2020-01-31,AMZN
user423,many analyst raised target price least,102.57350158691406,102.78600311279297,100.1135025024414,100.43599700927734,100.43599700927734,311346000,2020-01-31,AMZN
user424,netflix gonna run today hesitant hold call weekend,347.3900146484375,347.3900146484375,340.9800109863281,345.0899963378906,345.0899963378906,5230000,2020-01-31,NFLX
user425,,60.99250030517578,61.11249923706055,58.6875,59.10749816894531,58.87742614746094,37042000,2020-01-31,NVDA
user426,paid call dont judge,42.66666793823242,43.53333282470703,42.167999267578125,43.371334075927734,43.371334075927734,235789500,2020-01-31,TSLA
user427,elon changed name edm it happy elon time funny ceo id happy him,42.66666793823242,43.53333282470703,42.167999267578125,43.371334075927734,43.371334075927734,235789500,2020-01-31,TSLA
user428,bear went separate chat room,42.66666793823242,43.53333282470703,42.167999267578125,43.371334075927734,43.371334075927734,235789500,2020-01-31,TSLA
user429,fair value need future quarter year expected positive eps keep buying,42.66666793823242,43.53333282470703,42.167999267578125,43.371334075927734,43.371334075927734,235789500,2020-01-31,TSLA
user430,dow getting crushed yet tsla holding steady,42.66666793823242,43.53333282470703,42.167999267578125,43.371334075927734,43.371334075927734,235789500,2020-01-31,TSLA
user431,let close comfortably shall we,42.66666793823242,43.53333282470703,42.167999267578125,43.371334075927734,43.371334075927734,235789500,2020-01-31,TSLA
user432,let see short pullback,42.66666793823242,43.53333282470703,42.167999267578125,43.371334075927734,43.371334075927734,235789500,2020-01-31,TSLA
user433,go bull gottm rope upgrade news deck,42.66666793823242,43.53333282470703,42.167999267578125,43.371334075927734,43.371334075927734,235789500,2020-01-31,TSLA
user434,hi bear many u got margin call lie shy,42.66666793823242,43.53333282470703,42.167999267578125,43.371334075927734,43.371334075927734,235789500,2020-01-31,TSLA
user435,must song elon,42.66666793823242,43.53333282470703,42.167999267578125,43.371334075927734,43.371334075927734,235789500,2020-01-31,TSLA
user436,yeah bull keep buying,,,,,,,2020-02-01,AAPL
user437,money short closing store china immediate effect let give market share competitiors china without struggle,,,,,,,2020-02-01,AAPL
user438,guy btfd monday load put,,,,,,,2020-02-01,AAPL
user439,currently green call im holding cause got much time left week interesting,,,,,,,2020-02-01,AMZN
user440,curious many people became millionaire tesla past month,,,,,,,2020-02-01,TSLA
user441,selloff profit see,,,,,,,2020-02-02,AAPL
user442,getting worse bull bear coming hibernation,,,,,,,2020-02-02,AAPL
user443,bull really believe tomorrow green,76.07499694824219,78.37249755859375,75.55500030517578,77.16500091552734,75.17660522460938,173788400,2020-02-03,AAPL
user444,bahahaha gap said,76.07499694824219,78.37249755859375,75.55500030517578,77.16500091552734,75.17660522460938,173788400,2020-02-03,AAPL
user445,worry still trillion dollar club,76.07499694824219,78.37249755859375,75.55500030517578,77.16500091552734,75.17660522460938,173788400,2020-02-03,AAPL
user446,,100.52999877929688,102.42500305175781,100.01249694824219,100.20999908447266,100.20999908447266,117834000,2020-02-03,AMZN
user447,,347.239990234375,359.6300048828125,346.2799987792969,358.0,358.0,6670600,2020-02-03,NFLX
user448,,58.92499923706055,60.27750015258789,58.86249923706055,60.08250045776367,59.848628997802734,25556400,2020-02-03,NVDA
user449,elon love you man,44.91266632080078,52.409332275390625,44.90133285522461,52.0,52.0,705975000,2020-02-03,TSLA
user450,want monkey job,44.91266632080078,52.409332275390625,44.90133285522461,52.0,52.0,705975000,2020-02-03,TSLA
user451,great close great day news close,44.91266632080078,52.409332275390625,44.90133285522461,52.0,52.0,705975000,2020-02-03,TSLA
user452,still holding low s sold,44.91266632080078,52.409332275390625,44.90133285522461,52.0,52.0,705975000,2020-02-03,TSLA
user453,many bear filing bankruptcy,44.91266632080078,52.409332275390625,44.90133285522461,52.0,52.0,705975000,2020-02-03,TSLA
user454,feel like time nvda ran retraced half took almost year,44.91266632080078,52.409332275390625,44.90133285522461,52.0,52.0,705975000,2020-02-03,TSLA
user455,tomorrow way,44.91266632080078,52.409332275390625,44.90133285522461,52.0,52.0,705975000,2020-02-03,TSLA
user456,unbelievably run time series forecast day higher may debit call showed cheap penny option profit already hand musk trust,44.91266632080078,52.409332275390625,44.90133285522461,52.0,52.0,705975000,2020-02-03,TSLA
user457,imagine guy shorted lunch timedumb,44.91266632080078,52.409332275390625,44.90133285522461,52.0,52.0,705975000,2020-02-03,TSLA
user458,price target hit,44.91266632080078,52.409332275390625,44.90133285522461,52.0,52.0,705975000,2020-02-03,TSLA
user459,s tomorrow let rally continue,44.91266632080078,52.409332275390625,44.90133285522461,52.0,52.0,705975000,2020-02-03,TSLA
user460,option put tomorrow good,44.91266632080078,52.409332275390625,44.90133285522461,52.0,52.0,705975000,2020-02-03,TSLA
user461,smoke em u got em,44.91266632080078,52.409332275390625,44.90133285522461,52.0,52.0,705975000,2020-02-03,TSLA
user462,guess who going strip club tonight,44.91266632080078,52.409332275390625,44.90133285522461,52.0,52.0,705975000,2020-02-03,TSLA
user463,ark price target scenario,44.91266632080078,52.409332275390625,44.90133285522461,52.0,52.0,705975000,2020-02-03,TSLA
user464,question,78.82749938964844,79.91000366210938,78.40750122070312,79.7125015258789,77.65847778320312,136616400,2020-02-04,AAPL
user465,really wouldnt mind decent sell right now getting boring,101.49400329589844,102.98999786376953,100.76850128173828,102.4834976196289,102.4834976196289,105786000,2020-02-04,AMZN
user466,somethings cooking big move comingback,101.49400329589844,102.98999786376953,100.76850128173828,102.4834976196289,102.4834976196289,105786000,2020-02-04,AMZN
user467,breakout see swing,361.0,369.57000732421875,356.1000061035156,369.010009765625,369.010009765625,7161500,2020-02-04,NFLX
user468,setting might run today rth dis earnings ahs see get way,361.0,369.57000732421875,356.1000061035156,369.010009765625,369.010009765625,7161500,2020-02-04,NFLX
user469,,61.50749969482422,61.974998474121094,61.005001068115234,61.782501220703125,61.54201889038086,27154400,2020-02-04,NVDA
user470,who gonna take one team short couple g,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user471,one billion chinese make sure tesla share price continues rise,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user472,day made k weekend selling autographed kobe jersey today tesla call fire fuego,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user473,first bagger delightful surprise today,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user474,looking entry point since still cant enter,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user475,lotto call end friday yolo style guy think,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user476,hope ya caught dip,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user477,high premkt far,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user478,month ago told u future long term investing sens getting better,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user479,end week,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user480,holy moly every time look it another,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user481,everyone ask made first million tesla,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user482,call got last minute yesterday ballzzzz deeeeep money,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user483,optimistic let see open,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user484,guy insane make money,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user485,wanted say congrats longs brilliant gif,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user486,see coming soon hold strong,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user487,elon split puppy little guy need,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user488,got cant let people make money,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user489,frinking love elon sold back dip,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user490,sold call measly profit worth profit,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user491,went dollar day bear celebrating,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user492,jonas even musk silly short need accept stay,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user493,hahahaha fck short fcking loser,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user494,around corner bear,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user495,still card today dont surprised,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user496,gambler came back,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user497,hopefully caught dip vbiv next pot big,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user498,let see k,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user499,please drop buy more,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user500,sell,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user501,buying call,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user502,citron buying level lol,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user503,pussh esg sustainability,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user504,even dip were still day,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user505,finally afford tesla truck,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user506,k hour thank lord elon,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user507,shorted brought one thing buy f short,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user508,crystal ball crystalball,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user509,holding tesla year theyv ups down upset regret cheer friend ride,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user510,soon buy house mom,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user511,literally believe eye sweet baby jesus,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user512,feb th call bought jan th,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user513,anyone taking profit cant it stuck k psychological target,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user514,riding stock let break k today,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user515,premarket lmfaooooo couldnt hold yea buy put ill buy put reach,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,2020-02-04,TSLA
user516,let goooo,80.87999725341797,81.19000244140625,79.73750305175781,80.36250305175781,78.2917251586914,118826800,2020-02-05,AAPL
user517,many look got profit buy hold long term hold,80.87999725341797,81.19000244140625,79.73750305175781,80.36250305175781,78.2917251586914,118826800,2020-02-05,AAPL
user518,short now good luck,103.5510025024414,103.5510025024414,101.5999984741211,101.99349975585938,101.99349975585938,87524000,2020-02-05,AMZN
user519,got kidding me,103.5510025024414,103.5510025024414,101.5999984741211,101.99349975585938,101.99349975585938,87524000,2020-02-05,AMZN
user520,want see,103.5510025024414,103.5510025024414,101.5999984741211,101.99349975585938,101.99349975585938,87524000,2020-02-05,AMZN
user521,yesssssss tariff man back take glove trump tariff,103.5510025024414,103.5510025024414,101.5999984741211,101.99349975585938,101.99349975585938,87524000,2020-02-05,AMZN
user522,money heist european best tv show coming back,375.1300048828125,375.25,362.29998779296875,369.6700134277344,369.6700134277344,6437000,2020-02-05,NFLX
user523,,62.997501373291016,63.099998474121094,61.852500915527344,62.689998626708984,62.44598388671875,20822000,2020-02-05,NVDA
user524,the short seller stock already lost billion since jen add another tomorrow,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user525,goodbye tsla always remember,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user526,forget dip boysgigatexas tomorrow new day,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user527,hr min premarket open,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user528,used reserve ceo goat title steve job jeff bezos runner up elon taken reign goat,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user529,if suffering tremendous loss week please remember counselor bankruptcy lawyer help you wife leaf week call licensed attorney,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user530,notice bear bet yall cant sleep sky rocket k pm,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user531,look like spaceship sinking beware,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user532,bear asking,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user533,it red it coming back mar point staying pluto,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user534,lol bear think tank green market k next friday,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user535,woah anybody else see fast spike up,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user536,cant day im worried,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user537,po still running,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user538,call bought,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user539,bear wanna get price buy,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user540,look like want retest,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user541,buy dip f moron moron,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user542,lol drop bull think winning,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user543,sucking unsuspected bull another drop tomorrow,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user544,bull started calling instead,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user545,break eod great please,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user546,hasnt reached yet,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user547,dropping,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user548,smart dilute make plaque thanking short seller hang wall new expansion,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user549,call expire friday snapped left right closed yesterday today low rip,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user550,hoping gap ah pm buy put,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user551,took loan look buy expiry friday,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user552,year greta demonstrated electric car water waste production people drive hcars instead not german build better ecars anyway,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user553,next roadster finally here,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user554,hahahahaha sad watching bull get excited lose money,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user555,one bought call let burn stock drop faster go up,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user556,come order come back even,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user557,jesus buy again,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user558,buy expensive tesla share today visualize tesla new cyber truck ask still feel excited europe china already passed tesla come sense design quality,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user559,lol fake bounce bull calling back top,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user560,behaving like slowrising penny stock exception option printing like u mint,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user561,low volume already recovering also red day monday frankfurt hahaha,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user562,short get reaming today,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user563,elon arc investment looking short futile effort,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user564,short much luck,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user565,handle fire get kitchen buying opportunity coming,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user566,imagine bull looking still selling tomorrow open another,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user567,way,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user568,another gap tomorrow let drop,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user569,order kicked shorted another small odd lot tsla stock nice cash see long that last,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,2020-02-05,TSLA
user570,lot trapped bear let blast,80.64250183105469,81.30500030517578,80.06500244140625,81.30249786376953,79.20750427246094,105425600,2020-02-06,AAPL
user571,stock growth divvy thought,80.64250183105469,81.30500030517578,80.06500244140625,81.30249786376953,79.20750427246094,105425600,2020-02-06,AAPL
user572,future deep red morning,102.0510025024414,102.81500244140625,101.23999786376953,102.5114974975586,102.5114974975586,63660000,2020-02-06,AMZN
user573,going rocket last minute day,102.0510025024414,102.81500244140625,101.23999786376953,102.5114974975586,102.5114974975586,63660000,2020-02-06,AMZN
user574,hmmm selling done hit tomorrow let see,102.0510025024414,102.81500244140625,101.23999786376953,102.5114974975586,102.5114974975586,63660000,2020-02-06,AMZN
user575,little jeff sitting billion cash recent stock sale guy bullish,102.0510025024414,102.81500244140625,101.23999786376953,102.5114974975586,102.5114974975586,63660000,2020-02-06,AMZN
user576,,369.6000061035156,371.54998779296875,362.510009765625,366.95001220703125,366.95001220703125,3920400,2020-02-06,NFLX
user577,,63.03499984741211,63.5625,62.220001220703125,63.5625,63.3150749206543,21828400,2020-02-06,NVDA
user578,going take huge dump tomorrow lol,46.66133117675781,53.05533218383789,45.79999923706055,49.930667877197266,49.930667877197266,598212000,2020-02-06,TSLA
user579,gap pig tomorrow let see real firework,46.66133117675781,53.05533218383789,45.79999923706055,49.930667877197266,49.930667877197266,598212000,2020-02-06,TSLA
user580,coming back ema knew certain bull naive think naive,46.66133117675781,53.05533218383789,45.79999923706055,49.930667877197266,49.930667877197266,598212000,2020-02-06,TSLA
user581,attention attention bull anymore converted angry mean bear get amen bear,46.66133117675781,53.05533218383789,45.79999923706055,49.930667877197266,49.930667877197266,598212000,2020-02-06,TSLA
user582,going help bull reading this market cap matter heavier ball take lift it guy got played fund selling like crazy dont sell hold year recovering,46.66133117675781,53.05533218383789,45.79999923706055,49.930667877197266,49.930667877197266,598212000,2020-02-06,TSLA
user583,jim cramer pull another bear stearns,46.66133117675781,53.05533218383789,45.79999923706055,49.930667877197266,49.930667877197266,598212000,2020-02-06,TSLA
user584,"",46.66133117675781,53.05533218383789,45.79999923706055,49.930667877197266,49.930667877197266,598212000,2020-02-06,TSLA
user585,tomorrow reach,46.66133117675781,53.05533218383789,45.79999923706055,49.930667877197266,49.930667877197266,598212000,2020-02-06,TSLA
user586,vw short squeeze look familiar,46.66133117675781,53.05533218383789,45.79999923706055,49.930667877197266,49.930667877197266,598212000,2020-02-06,TSLA
user587,get ready dip dip chip chip bull,46.66133117675781,53.05533218383789,45.79999923706055,49.930667877197266,49.930667877197266,598212000,2020-02-06,TSLA
user588,an executive said delivery feb might delayed lol else make drop look like genuine hahahahaha told,46.66133117675781,53.05533218383789,45.79999923706055,49.930667877197266,49.930667877197266,598212000,2020-02-06,TSLA
user589,get can wave crashing,46.66133117675781,53.05533218383789,45.79999923706055,49.930667877197266,49.930667877197266,598212000,2020-02-06,TSLA
user590,dont worry bull still easily hit k today,46.66133117675781,53.05533218383789,45.79999923706055,49.930667877197266,49.930667877197266,598212000,2020-02-06,TSLA
user591,aboard south pole,46.66133117675781,53.05533218383789,45.79999923706055,49.930667877197266,49.930667877197266,598212000,2020-02-06,TSLA
user592,cute rally global optimsim giving wind long,46.66133117675781,53.05533218383789,45.79999923706055,49.930667877197266,49.930667877197266,598212000,2020-02-06,TSLA
user593,retesting support look below,46.66133117675781,53.05533218383789,45.79999923706055,49.930667877197266,49.930667877197266,598212000,2020-02-06,TSLA
user594,hood god fast forward,46.66133117675781,53.05533218383789,45.79999923706055,49.930667877197266,49.930667877197266,598212000,2020-02-06,TSLA
user595,tomorrow today put exp feb loading,46.66133117675781,53.05533218383789,45.79999923706055,49.930667877197266,49.930667877197266,598212000,2020-02-06,TSLA
user596,sudden one care frankfurt market,46.66133117675781,53.05533218383789,45.79999923706055,49.930667877197266,49.930667877197266,598212000,2020-02-06,TSLA
user597,wow chart show getting detroyed today going,46.66133117675781,53.05533218383789,45.79999923706055,49.930667877197266,49.930667877197266,598212000,2020-02-06,TSLA
user598,chase robinhood millennials margin call coming next tsla,46.66133117675781,53.05533218383789,45.79999923706055,49.930667877197266,49.930667877197266,598212000,2020-02-06,TSLA
user599,oh wow dip back friday right,46.66133117675781,53.05533218383789,45.79999923706055,49.930667877197266,49.930667877197266,598212000,2020-02-06,TSLA
user600,drop little lower mee put thanks elon,46.66133117675781,53.05533218383789,45.79999923706055,49.930667877197266,49.930667877197266,598212000,2020-02-06,TSLA
user601,geeez wish bought first dip yesterday perpetual bull,46.66133117675781,53.05533218383789,45.79999923706055,49.930667877197266,49.930667877197266,598212000,2020-02-06,TSLA
